year,season,area,ess,age,length
2014,4,3,0.533630841,40,138
2014,4,3,0.533630841,31,140
2014,4,3,0.533630841,27,142
2014,4,3,0.533630841,30,144
2014,4,3,0.533630841,37,144
2014,4,3,0.533630841,39,144
2014,4,3,0.533630841,23,146
2014,4,3,0.533630841,39,150
2015,1,3,0.533630841,8,78
2015,1,3,0.533630841,6,80
2015,1,3,0.533630841,6,82
2015,1,3,0.533630841,7,82
2015,1,3,0.533630841,9,82
2015,1,3,0.533630841,10,82
2015,1,3,0.533630841,7,84
2015,1,3,0.533630841,8,84
2015,1,3,0.533630841,8,86
2015,1,3,0.533630841,7,88
2015,1,3,0.533630841,7,88
2015,1,3,0.533630841,8,88
2015,1,3,0.533630841,9,88
2015,1,3,0.533630841,9,88
2015,1,3,0.533630841,7,90
2015,1,3,0.533630841,7,90
2015,1,3,0.533630841,8,90
2015,1,3,0.533630841,8,90
2015,1,3,0.533630841,9,92
2015,1,3,0.533630841,10,92
2015,1,3,0.533630841,8,94
2015,1,3,0.533630841,8,96
2015,1,3,0.533630841,9,96
2015,1,3,0.533630841,10,96
2015,1,3,0.533630841,11,96
2015,1,3,0.533630841,8,98
2015,1,3,0.533630841,10,98
2015,1,3,0.533630841,10,100
2015,1,3,0.533630841,12,102
2015,1,3,0.533630841,11,104
2015,1,3,0.533630841,13,104
2015,1,3,0.533630841,14,104
2015,1,3,0.533630841,15,106
2015,1,3,0.533630841,15,106
2015,1,3,0.533630841,11,108
2015,1,3,0.533630841,11,108
2015,1,3,0.533630841,11,108
2015,1,3,0.533630841,12,108
2015,1,3,0.533630841,12,108
2015,1,3,0.533630841,14,108
2015,1,3,0.533630841,18,108
2015,1,3,0.533630841,11,110
2015,1,3,0.533630841,14,110
2015,1,3,0.533630841,15,110
2015,1,3,0.533630841,12,112
2015,1,3,0.533630841,13,112
2015,1,3,0.533630841,14,112
2015,1,3,0.533630841,19,112
2015,1,3,0.533630841,21,112
2015,1,3,0.533630841,8,114
2015,1,3,0.533630841,13,114
2015,1,3,0.533630841,15,114
2015,1,3,0.533630841,17,114
2015,1,3,0.533630841,14,116
2015,1,3,0.533630841,15,118
2015,1,3,0.533630841,19,118
2015,1,3,0.533630841,14,120
2015,1,3,0.533630841,17,120
2015,1,3,0.533630841,18,120
2015,1,3,0.533630841,18,120
2015,1,3,0.533630841,19,120
2015,1,3,0.533630841,17,122
2015,1,3,0.533630841,18,122
2015,1,3,0.533630841,18,122
2015,1,3,0.533630841,18,122
2015,1,3,0.533630841,19,122
2015,1,3,0.533630841,21,122
2015,1,3,0.533630841,14,124
2015,1,3,0.533630841,15,124
2015,1,3,0.533630841,18,124
2015,1,3,0.533630841,14,126
2015,1,3,0.533630841,18,128
2015,1,3,0.533630841,20,128
2015,1,3,0.533630841,30,128
2015,1,3,0.533630841,18,130
2015,1,3,0.533630841,22,130
2015,1,3,0.533630841,18,132
2015,1,3,0.533630841,24,132
2015,1,3,0.533630841,31,132
2015,1,3,0.533630841,32,134
2015,1,3,0.533630841,30,136
2015,1,3,0.533630841,21,138
2015,1,3,0.533630841,25,138
2015,1,3,0.533630841,27,140
2015,1,3,0.533630841,32,140
2015,1,3,0.533630841,22,142
2015,1,3,0.533630841,34,144
2015,1,3,0.533630841,38,144
2015,1,3,0.533630841,39,144
2015,1,3,0.533630841,22,146
2015,1,3,0.533630841,35,146
2015,1,3,0.533630841,40,146
2015,1,3,0.533630841,22,152
2015,1,3,0.533630841,27,156
2015,2,3,0.533630841,7,84
2015,2,3,0.533630841,7,84
2015,2,3,0.533630841,7,88
2015,2,3,0.533630841,7,88
2015,2,3,0.533630841,7,88
2015,2,3,0.533630841,8,88
2015,2,3,0.533630841,8,88
2015,2,3,0.533630841,8,88
2015,2,3,0.533630841,9,88
2015,2,3,0.533630841,9,88
2015,2,3,0.533630841,8,90
2015,2,3,0.533630841,8,90
2015,2,3,0.533630841,11,92
2015,2,3,0.533630841,10,94
2015,2,3,0.533630841,11,94
2015,2,3,0.533630841,8,96
2015,2,3,0.533630841,8,96
2015,2,3,0.533630841,8,98
2015,2,3,0.533630841,12,98
2015,2,3,0.533630841,13,98
2015,2,3,0.533630841,9,100
2015,2,3,0.533630841,10,100
2015,2,3,0.533630841,13,100
2015,2,3,0.533630841,10,102
2015,2,3,0.533630841,10,106
2015,2,3,0.533630841,10,106
2015,2,3,0.533630841,10,106
2015,2,3,0.533630841,10,110
2015,2,3,0.533630841,12,110
2015,2,3,0.533630841,13,110
2015,2,3,0.533630841,14,110
2015,2,3,0.533630841,10,112
2015,2,3,0.533630841,13,112
2015,2,3,0.533630841,13,112
2015,2,3,0.533630841,11,114
2015,2,3,0.533630841,13,114
2015,2,3,0.533630841,14,114
2015,2,3,0.533630841,14,114
2015,2,3,0.533630841,15,114
2015,2,3,0.533630841,18,114
2015,2,3,0.533630841,15,116
2015,2,3,0.533630841,13,118
2015,2,3,0.533630841,13,118
2015,2,3,0.533630841,14,118
2015,2,3,0.533630841,15,118
2015,2,3,0.533630841,16,118
2015,2,3,0.533630841,16,118
2015,2,3,0.533630841,19,118
2015,2,3,0.533630841,15,120
2015,2,3,0.533630841,18,120
2015,2,3,0.533630841,18,120
2015,2,3,0.533630841,19,120
2015,2,3,0.533630841,16,122
2015,2,3,0.533630841,17,122
2015,2,3,0.533630841,18,122
2015,2,3,0.533630841,18,122
2015,2,3,0.533630841,19,122
2015,2,3,0.533630841,18,124
2015,2,3,0.533630841,18,126
2015,2,3,0.533630841,19,126
2015,2,3,0.533630841,19,126
2015,2,3,0.533630841,23,126
2015,2,3,0.533630841,28,126
2015,2,3,0.533630841,14,128
2015,2,3,0.533630841,18,128
2015,2,3,0.533630841,17,130
2015,2,3,0.533630841,19,130
2015,2,3,0.533630841,19,130
2015,2,3,0.533630841,17,132
2015,2,3,0.533630841,19,132
2015,2,3,0.533630841,22,132
2015,2,3,0.533630841,27,132
2015,2,3,0.533630841,22,134
2015,2,3,0.533630841,23,136
2015,2,3,0.533630841,27,136
2015,2,3,0.533630841,35,136
2015,2,3,0.533630841,27,140
2015,2,3,0.533630841,39,140
2015,2,3,0.533630841,40,140
2015,2,3,0.533630841,34,142
2015,2,3,0.533630841,35,142
2015,2,3,0.533630841,31,146
2015,2,3,0.533630841,32,146
2015,2,3,0.533630841,40,148
2015,2,3,0.533630841,28,150
2015,3,3,0.533630841,6,84
2015,3,3,0.533630841,7,86
2015,3,3,0.533630841,7,86
2015,3,3,0.533630841,7,86
2015,3,3,0.533630841,8,86
2015,3,3,0.533630841,8,88
2015,3,3,0.533630841,8,88
2015,3,3,0.533630841,9,88
2015,3,3,0.533630841,10,88
2015,3,3,0.533630841,8,90
2015,3,3,0.533630841,11,90
2015,3,3,0.533630841,11,90
2015,3,3,0.533630841,8,92
2015,3,3,0.533630841,8,92
2015,3,3,0.533630841,9,92
2015,3,3,0.533630841,9,92
2015,3,3,0.533630841,9,92
2015,3,3,0.533630841,10,92
2015,3,3,0.533630841,14,92
2015,3,3,0.533630841,8,94
2015,3,3,0.533630841,8,94
2015,3,3,0.533630841,9,94
2015,3,3,0.533630841,9,94
2015,3,3,0.533630841,9,94
2015,3,3,0.533630841,11,94
2015,3,3,0.533630841,5,96
2015,3,3,0.533630841,7,96
2015,3,3,0.533630841,8,96
2015,3,3,0.533630841,11,96
2015,3,3,0.533630841,12,96
2015,3,3,0.533630841,16,96
2015,3,3,0.533630841,11,98
2015,3,3,0.533630841,14,100
2015,3,3,0.533630841,9,102
2015,3,3,0.533630841,10,102
2015,3,3,0.533630841,10,108
2015,3,3,0.533630841,11,108
2015,3,3,0.533630841,12,110
2015,3,3,0.533630841,10,112
2015,3,3,0.533630841,17,114
2015,3,3,0.533630841,14,116
2015,3,3,0.533630841,14,118
2015,3,3,0.533630841,18,128
2015,3,3,0.533630841,21,128
2015,3,3,0.533630841,20,130
2015,3,3,0.533630841,18,134
2015,3,3,0.533630841,23,140
2015,3,3,0.533630841,22,142
2015,3,3,0.533630841,28,144
2015,4,3,0.533630841,10,100
2015,4,3,0.533630841,11,100
2015,4,3,0.533630841,13,100
2015,4,3,0.533630841,10,104
2015,4,3,0.533630841,11,104
2015,4,3,0.533630841,13,104
2015,4,3,0.533630841,10,106
2015,4,3,0.533630841,11,108
2015,4,3,0.533630841,13,108
2015,4,3,0.533630841,13,108
2015,4,3,0.533630841,12,110
2015,4,3,0.533630841,14,110
2015,4,3,0.533630841,15,112
2015,4,3,0.533630841,12,114
2015,4,3,0.533630841,13,116
2015,4,3,0.533630841,17,118
2015,4,3,0.533630841,18,126
2015,4,3,0.533630841,22,130
2015,4,3,0.533630841,11,132
2015,4,3,0.533630841,27,142
2016,1,3,0.533630841,7,82
2016,1,3,0.533630841,10,96
2016,1,3,0.533630841,10,100
2016,1,3,0.533630841,11,100
2016,1,3,0.533630841,12,100
2016,1,3,0.533630841,11,102
2016,1,3,0.533630841,11,102
2016,1,3,0.533630841,16,102
2016,1,3,0.533630841,10,104
2016,1,3,0.533630841,12,104
2016,1,3,0.533630841,14,104
2016,1,3,0.533630841,10,106
2016,1,3,0.533630841,11,106
2016,1,3,0.533630841,11,106
2016,1,3,0.533630841,11,106
2016,1,3,0.533630841,12,106
2016,1,3,0.533630841,13,106
2016,1,3,0.533630841,13,106
2016,1,3,0.533630841,14,106
2016,1,3,0.533630841,14,106
2016,1,3,0.533630841,15,106
2016,1,3,0.533630841,16,106
2016,1,3,0.533630841,14,108
2016,1,3,0.533630841,14,116
2016,1,3,0.533630841,15,116
2016,1,3,0.533630841,16,120
2016,1,3,0.533630841,15,122
2016,1,3,0.533630841,14,126
2016,1,3,0.533630841,16,130
2016,1,3,0.533630841,24,130
2016,1,3,0.533630841,26,132
2016,1,3,0.533630841,27,132
2016,1,3,0.533630841,18,134
2016,1,3,0.533630841,22,134
2016,1,3,0.533630841,21,136
2016,1,3,0.533630841,34,160
2016,1,3,0.533630841,37,160
2016,2,3,0.533630841,17,128
2016,2,3,0.533630841,18,128
2016,2,3,0.533630841,20,128
2016,2,3,0.533630841,17,134
2016,2,3,0.533630841,22,134
2018,3,3,0.533630841,2,32
2018,3,3,0.533630841,2,34
2018,3,3,0.533630841,2,36
2018,3,3,0.533630841,2,38
2018,3,3,0.533630841,3,48
2018,3,3,0.533630841,2,58
2018,3,3,0.533630841,4,64
2018,3,3,0.533630841,5,68
2018,3,3,0.533630841,4,72
2018,3,3,0.533630841,11,74
2018,3,3,0.533630841,8,76
2018,3,3,0.533630841,8,82
2018,3,3,0.533630841,9,82
2015,2,4,0.533630841,13,114
2015,2,4,0.533630841,29,162
2015,3,4,0.533630841,17,122
2015,4,4,0.533630841,10,84
2015,4,4,0.533630841,8,96
2015,4,4,0.533630841,10,112
2015,4,4,0.533630841,30,142
2015,4,4,0.533630841,26,144
2015,4,4,0.533630841,40,168
2016,4,4,0.533630841,31,148
2016,4,4,0.533630841,32,148
2010,1,3,0.533630841,30,132
2010,1,3,0.533630841,19,140
2010,1,3,0.533630841,24,140
2010,1,3,0.533630841,25,140
2010,1,3,0.533630841,26,140
2010,1,3,0.533630841,40,140
2010,1,3,0.533630841,17,142
2010,1,3,0.533630841,24,142
2010,1,3,0.533630841,24,142
2010,1,3,0.533630841,26,142
2010,1,3,0.533630841,37,142
2010,1,3,0.533630841,23,144
2010,1,3,0.533630841,24,144
2010,1,3,0.533630841,25,144
2010,1,3,0.533630841,27,144
2010,1,3,0.533630841,30,144
2010,1,3,0.533630841,16,146
2010,1,3,0.533630841,23,146
2010,1,3,0.533630841,25,148
2010,1,3,0.533630841,29,148
2010,1,3,0.533630841,23,154
2010,1,3,0.533630841,39,170
2010,1,3,0.533630841,40,174
2010,3,3,0.533630841,25,130
2010,3,3,0.533630841,28,140
2010,3,3,0.533630841,37,144
2010,3,3,0.533630841,15,150
2010,3,3,0.533630841,21,150
2011,2,3,0.533630841,23,132
2011,2,3,0.533630841,30,142
2011,2,3,0.533630841,26,150
2011,2,3,0.533630841,17,156
2011,2,3,0.533630841,37,182
2013,4,3,0.533630841,4,68
2013,4,3,0.533630841,5,68
2013,4,3,0.533630841,14,120
2013,4,3,0.533630841,17,122
2014,1,3,0.533630841,8,88
2014,1,3,0.533630841,8,90
2014,1,3,0.533630841,10,98
2014,1,3,0.533630841,14,98
2014,1,3,0.533630841,10,104
2014,1,3,0.533630841,12,108
2014,1,3,0.533630841,12,108
2014,1,3,0.533630841,14,120
2014,1,3,0.533630841,14,120
2014,1,3,0.533630841,22,120
2014,1,3,0.533630841,16,124
2014,1,3,0.533630841,20,130
2014,1,3,0.533630841,40,132
2014,1,3,0.533630841,18,134
2014,1,3,0.533630841,28,136
2014,2,3,0.533630841,5,66
2014,2,3,0.533630841,8,90
2014,2,3,0.533630841,9,90
2014,2,3,0.533630841,8,94
2014,2,3,0.533630841,8,94
2014,2,3,0.533630841,8,94
2014,2,3,0.533630841,9,94
2014,2,3,0.533630841,8,96
2014,2,3,0.533630841,9,98
2014,2,3,0.533630841,10,98
2014,2,3,0.533630841,11,102
2014,2,3,0.533630841,11,102
2014,2,3,0.533630841,12,106
2014,2,3,0.533630841,16,112
2014,2,3,0.533630841,18,112
2014,2,3,0.533630841,9,114
2014,2,3,0.533630841,13,114
2014,2,3,0.533630841,13,114
2014,2,3,0.533630841,14,118
2014,2,3,0.533630841,19,118
2014,2,3,0.533630841,18,120
2014,2,3,0.533630841,23,122
2014,2,3,0.533630841,15,124
2014,2,3,0.533630841,16,124
2014,2,3,0.533630841,18,124
2014,2,3,0.533630841,19,124
2014,2,3,0.533630841,22,124
2014,2,3,0.533630841,19,126
2014,2,3,0.533630841,19,128
2014,2,3,0.533630841,23,128
2014,2,3,0.533630841,17,130
2014,2,3,0.533630841,19,130
2014,2,3,0.533630841,21,130
2014,2,3,0.533630841,23,130
2014,2,3,0.533630841,20,132
2014,2,3,0.533630841,23,132
2014,2,3,0.533630841,28,132
2014,2,3,0.533630841,28,132
2014,2,3,0.533630841,27,134
2014,2,3,0.533630841,23,142
2014,2,3,0.533630841,30,144
2014,2,3,0.533630841,26,146
2014,2,3,0.533630841,34,148
2014,2,3,0.533630841,28,154
2014,3,3,0.533630841,4,54
2014,3,3,0.533630841,6,76
2014,3,3,0.533630841,6,76
2014,3,3,0.533630841,7,78
2014,3,3,0.533630841,7,80
2014,3,3,0.533630841,8,80
2014,3,3,0.533630841,8,84
2014,3,3,0.533630841,7,86
2014,3,3,0.533630841,8,86
2014,3,3,0.533630841,7,88
2014,3,3,0.533630841,11,92
2014,3,3,0.533630841,9,94
2014,3,3,0.533630841,9,96
2014,3,3,0.533630841,12,98
2014,3,3,0.533630841,8,100
2014,3,3,0.533630841,10,100
2014,3,3,0.533630841,11,100
2014,3,3,0.533630841,10,102
2014,3,3,0.533630841,10,104
2014,3,3,0.533630841,12,104
2014,3,3,0.533630841,11,106
2014,3,3,0.533630841,11,106
2014,3,3,0.533630841,13,112
2014,3,3,0.533630841,14,112
2014,3,3,0.533630841,14,114
2014,3,3,0.533630841,18,120
2014,3,3,0.533630841,18,126
2014,3,3,0.533630841,27,132
2014,3,3,0.533630841,29,138
2014,3,3,0.533630841,26,140
2014,4,3,0.533630841,7,84
2014,4,3,0.533630841,8,84
2014,4,3,0.533630841,8,86
2014,4,3,0.533630841,8,88
2014,4,3,0.533630841,9,88
2014,4,3,0.533630841,7,90
2014,4,3,0.533630841,10,90
2014,4,3,0.533630841,11,90
2014,4,3,0.533630841,8,92
2014,4,3,0.533630841,10,96
2014,4,3,0.533630841,11,96
2014,4,3,0.533630841,7,98
2014,4,3,0.533630841,9,100
2014,4,3,0.533630841,10,104
2014,4,3,0.533630841,10,104
2014,4,3,0.533630841,12,104
2014,4,3,0.533630841,14,106
2014,4,3,0.533630841,13,108
2014,4,3,0.533630841,12,110
2014,4,3,0.533630841,11,112
2014,4,3,0.533630841,11,112
2014,4,3,0.533630841,16,112
2014,4,3,0.533630841,14,114
2014,4,3,0.533630841,14,114
2014,4,3,0.533630841,12,116
2014,4,3,0.533630841,13,116
2014,4,3,0.533630841,15,116
2014,4,3,0.533630841,14,118
2014,4,3,0.533630841,14,122
2014,4,3,0.533630841,13,124
2014,4,3,0.533630841,22,134
2015,1,3,0.533630841,8,88
2015,1,3,0.533630841,8,88
2015,1,3,0.533630841,8,90
2015,1,3,0.533630841,10,102
2015,1,3,0.533630841,10,102
2015,1,3,0.533630841,11,102
2015,1,3,0.533630841,13,102
2015,1,3,0.533630841,9,104
2015,1,3,0.533630841,15,110
2015,1,3,0.533630841,12,112
2015,1,3,0.533630841,13,118
2015,1,3,0.533630841,13,118
2015,1,3,0.533630841,14,118
2015,1,3,0.533630841,15,120
2015,1,3,0.533630841,13,122
2015,1,3,0.533630841,26,124
2015,1,3,0.533630841,19,128
2015,1,3,0.533630841,23,140
2015,1,3,0.533630841,30,140
2015,2,3,0.533630841,8,82
2015,2,3,0.533630841,9,82
2015,2,3,0.533630841,7,86
2015,2,3,0.533630841,8,86
2015,2,3,0.533630841,7,92
2015,2,3,0.533630841,8,92
2015,2,3,0.533630841,9,92
2015,2,3,0.533630841,9,92
2015,2,3,0.533630841,8,94
2015,2,3,0.533630841,8,94
2015,2,3,0.533630841,14,112
2015,2,3,0.533630841,11,116
2015,2,3,0.533630841,13,116
2015,2,3,0.533630841,13,116
2015,2,3,0.533630841,13,118
2015,2,3,0.533630841,14,118
2015,2,3,0.533630841,18,120
2015,2,3,0.533630841,17,124
2015,2,3,0.533630841,23,126
2015,2,3,0.533630841,18,128
2015,2,3,0.533630841,23,130
2015,2,3,0.533630841,22,132
2015,2,3,0.533630841,26,132
2015,2,3,0.533630841,28,144
2015,3,3,0.533630841,8,90
2015,3,3,0.533630841,9,92
2015,3,3,0.533630841,9,92
2015,3,3,0.533630841,8,94
2015,3,3,0.533630841,10,94
2015,3,3,0.533630841,10,94
2015,3,3,0.533630841,10,94
2015,3,3,0.533630841,12,94
2015,3,3,0.533630841,8,96
2015,3,3,0.533630841,11,96
2015,3,3,0.533630841,13,96
2015,3,3,0.533630841,9,98
2015,3,3,0.533630841,11,98
2015,3,3,0.533630841,10,100
2015,3,3,0.533630841,11,106
2015,3,3,0.533630841,10,110
2015,3,3,0.533630841,14,120
2015,3,3,0.533630841,26,128
2015,4,3,0.533630841,8,82
2015,4,3,0.533630841,11,98
2015,4,3,0.533630841,12,104
2015,4,3,0.533630841,11,108
2015,4,3,0.533630841,12,108
2015,4,3,0.533630841,11,112
2015,4,3,0.533630841,14,120
2015,4,3,0.533630841,18,120
2015,4,3,0.533630841,16,122
2015,4,3,0.533630841,19,122
2015,4,3,0.533630841,27,122
2015,4,3,0.533630841,14,126
2015,4,3,0.533630841,19,128
2015,4,3,0.533630841,23,128
2015,4,3,0.533630841,19,130
2015,4,3,0.533630841,21,132
2015,4,3,0.533630841,18,134
2015,4,3,0.533630841,26,134
2015,4,3,0.533630841,23,136
2015,4,3,0.533630841,22,138
2015,4,3,0.533630841,27,138
2016,1,3,0.533630841,7,90
2016,1,3,0.533630841,10,102
2016,1,3,0.533630841,9,104
2016,1,3,0.533630841,12,104
2016,1,3,0.533630841,11,106
2016,1,3,0.533630841,16,112
2016,1,3,0.533630841,16,112
2016,1,3,0.533630841,21,112
2016,1,3,0.533630841,14,114
2016,1,3,0.533630841,14,116
2016,1,3,0.533630841,14,122
2016,1,3,0.533630841,23,126
2016,1,3,0.533630841,23,128
2016,4,3,0.533630841,18,120
2016,4,3,0.533630841,26,130
2016,4,3,0.533630841,30,136
2009,1,5,0.544281299,1,38
2009,2,5,0.544281299,18,136
2010,3,5,0.544281299,18,136
2010,3,5,0.544281299,21,142
2011,2,5,0.544281299,16,106
2011,2,5,0.544281299,21,130
2011,2,5,0.544281299,18,134
2011,2,5,0.544281299,21,134
2011,4,5,0.544281299,22,138
2011,4,5,0.544281299,22,144
2012,4,5,0.544281299,36,144
2013,2,5,0.544281299,2,42
2013,2,5,0.544281299,2,42
2013,2,5,0.544281299,5,58
2013,2,5,0.544281299,7,70
2013,2,5,0.544281299,6,72
2013,2,5,0.544281299,6,72
2013,2,5,0.544281299,5,76
2013,2,5,0.544281299,7,78
2013,2,5,0.544281299,6,86
2013,2,5,0.544281299,8,86
2013,2,5,0.544281299,7,88
2013,2,5,0.544281299,8,90
2013,2,5,0.544281299,8,92
2013,2,5,0.544281299,7,94
2013,2,5,0.544281299,8,94
2013,2,5,0.544281299,9,96
2013,2,5,0.544281299,12,96
2013,2,5,0.544281299,10,98
2013,2,5,0.544281299,10,104
2013,2,5,0.544281299,10,108
2013,2,5,0.544281299,11,112
2013,2,5,0.544281299,12,112
2013,2,5,0.544281299,13,112
2013,2,5,0.544281299,12,114
2013,2,5,0.544281299,15,114
2013,2,5,0.544281299,15,118
2013,2,5,0.544281299,18,118
2013,2,5,0.544281299,15,122
2013,2,5,0.544281299,24,128
2013,2,5,0.544281299,20,132
2013,3,5,0.544281299,4,68
2013,3,5,0.544281299,6,78
2013,4,5,0.544281299,4,64
2013,4,5,0.544281299,12,102
2013,4,5,0.544281299,14,112
2013,4,5,0.544281299,13,116
2013,4,5,0.544281299,20,124
2013,4,5,0.544281299,20,128
2014,1,5,0.544281299,21,136
2014,1,5,0.544281299,20,144
2014,1,5,0.544281299,25,154
2014,2,5,0.544281299,5,64
2014,2,5,0.544281299,7,84
2014,2,5,0.544281299,9,92
2014,2,5,0.544281299,11,94
2014,2,5,0.544281299,10,96
2014,2,5,0.544281299,11,102
2014,2,5,0.544281299,14,102
2014,2,5,0.544281299,11,106
2014,2,5,0.544281299,17,120
2014,2,5,0.544281299,37,132
2014,3,5,0.544281299,3,52
2014,3,5,0.544281299,8,86
2014,3,5,0.544281299,8,96
2014,3,5,0.544281299,9,98
2014,3,5,0.544281299,9,98
2014,3,5,0.544281299,12,114
2014,3,5,0.544281299,14,118
2014,3,5,0.544281299,15,130
2014,3,5,0.544281299,18,132
2014,3,5,0.544281299,19,132
2014,3,5,0.544281299,18,134
2014,3,5,0.544281299,18,134
2014,3,5,0.544281299,18,134
2014,3,5,0.544281299,19,134
2014,3,5,0.544281299,21,134
2014,3,5,0.544281299,22,134
2014,3,5,0.544281299,22,134
2014,3,5,0.544281299,22,134
2014,3,5,0.544281299,27,134
2014,3,5,0.544281299,18,136
2014,3,5,0.544281299,20,136
2014,3,5,0.544281299,21,136
2014,3,5,0.544281299,21,136
2014,3,5,0.544281299,22,136
2014,3,5,0.544281299,22,136
2014,3,5,0.544281299,23,136
2014,3,5,0.544281299,22,138
2014,3,5,0.544281299,22,138
2014,3,5,0.544281299,22,140
2014,3,5,0.544281299,22,142
2014,3,5,0.544281299,25,142
2014,3,5,0.544281299,23,144
2014,3,5,0.544281299,26,144
2014,3,5,0.544281299,27,144
2014,3,5,0.544281299,28,144
2014,3,5,0.544281299,30,144
2014,3,5,0.544281299,26,146
2014,3,5,0.544281299,26,146
2014,3,5,0.544281299,27,146
2014,3,5,0.544281299,27,150
2014,3,5,0.544281299,25,152
2014,4,5,0.544281299,8,88
2014,4,5,0.544281299,9,90
2014,4,5,0.544281299,10,98
2014,4,5,0.544281299,10,98
2014,4,5,0.544281299,11,98
2014,4,5,0.544281299,11,98
2014,4,5,0.544281299,12,98
2014,4,5,0.544281299,11,100
2014,4,5,0.544281299,12,100
2014,4,5,0.544281299,12,110
2014,4,5,0.544281299,15,110
2014,4,5,0.544281299,14,112
2014,4,5,0.544281299,18,114
2015,1,5,0.544281299,3,46
2015,1,5,0.544281299,4,52
2015,1,5,0.544281299,3,58
2015,1,5,0.544281299,4,58
2015,1,5,0.544281299,4,60
2015,1,5,0.544281299,3,62
2015,1,5,0.544281299,5,76
2015,1,5,0.544281299,6,76
2015,1,5,0.544281299,7,80
2015,1,5,0.544281299,8,82
2015,1,5,0.544281299,8,90
2015,1,5,0.544281299,8,92
2015,1,5,0.544281299,13,100
2015,1,5,0.544281299,12,108
2015,1,5,0.544281299,14,108
2015,1,5,0.544281299,17,122
2015,2,5,0.544281299,6,74
2015,2,5,0.544281299,7,84
2015,2,5,0.544281299,11,104
2015,2,5,0.544281299,31,128
2015,3,5,0.544281299,10,94
2015,3,5,0.544281299,10,96
2015,3,5,0.544281299,8,102
2015,3,5,0.544281299,13,106
2015,3,5,0.544281299,15,108
2015,3,5,0.544281299,16,108
2015,3,5,0.544281299,13,112
2015,3,5,0.544281299,13,112
2015,3,5,0.544281299,14,114
2015,3,5,0.544281299,15,116
2015,3,5,0.544281299,15,120
2015,3,5,0.544281299,18,124
2015,3,5,0.544281299,17,132
2015,3,5,0.544281299,28,132
2015,3,5,0.544281299,23,140
2015,4,5,0.544281299,3,62
2015,4,5,0.544281299,6,80
2015,4,5,0.544281299,7,80
2015,4,5,0.544281299,8,82
2015,4,5,0.544281299,15,90
2015,4,5,0.544281299,11,94
2015,4,5,0.544281299,10,96
2015,4,5,0.544281299,13,98
2015,4,5,0.544281299,13,100
2015,4,5,0.544281299,17,102
2015,4,5,0.544281299,32,134
2016,1,5,0.544281299,4,76
2016,1,5,0.544281299,11,104
2016,1,5,0.544281299,11,106
2016,1,5,0.544281299,19,122
2016,1,5,0.544281299,19,124
2016,1,5,0.544281299,23,124
2016,1,5,0.544281299,22,128
2016,1,5,0.544281299,23,140
2016,1,5,0.544281299,21,142
2016,1,5,0.544281299,26,144
2016,2,5,0.544281299,3,56
2016,2,5,0.544281299,5,66
2016,2,5,0.544281299,4,70
2016,2,5,0.544281299,6,70
2016,2,5,0.544281299,7,70
2016,2,5,0.544281299,6,78
2016,2,5,0.544281299,10,92
2016,2,5,0.544281299,9,94
2016,2,5,0.544281299,11,98
2016,2,5,0.544281299,18,98
2016,2,5,0.544281299,13,110
2016,2,5,0.544281299,14,112
2016,3,5,0.544281299,17,130
2016,4,5,0.544281299,5,70
2016,4,5,0.544281299,7,86
2016,4,5,0.544281299,11,96
2016,4,5,0.544281299,16,118
2016,4,5,0.544281299,16,120
2016,4,5,0.544281299,17,122
2016,4,5,0.544281299,26,122
2016,4,5,0.544281299,21,124
2016,4,5,0.544281299,22,128
2016,4,5,0.544281299,22,128
2016,4,5,0.544281299,22,134
2016,4,5,0.544281299,18,136
2016,4,5,0.544281299,19,136
2016,4,5,0.544281299,20,136
2016,4,5,0.544281299,22,136
2016,4,5,0.544281299,12,138
2016,4,5,0.544281299,19,138
2016,4,5,0.544281299,21,138
2016,4,5,0.544281299,26,142
2016,4,5,0.544281299,27,142
2017,2,5,0.544281299,11,102
2017,2,5,0.544281299,8,108
2017,2,5,0.544281299,15,108
2017,2,5,0.544281299,14,112
2017,2,5,0.544281299,15,124
2017,2,5,0.544281299,21,130
2017,2,5,0.544281299,18,132
2017,2,5,0.544281299,21,136
2017,2,5,0.544281299,25,140
2017,2,5,0.544281299,26,140
2017,2,5,0.544281299,31,162
2017,3,5,0.544281299,11,90
2017,3,5,0.544281299,9,98
2017,3,5,0.544281299,11,98
2017,3,5,0.544281299,9,100
2017,3,5,0.544281299,18,100
2017,3,5,0.544281299,16,112
2017,3,5,0.544281299,16,112
2017,3,5,0.544281299,20,126
2017,3,5,0.544281299,22,126
2017,3,5,0.544281299,18,128
2017,3,5,0.544281299,24,128
2017,3,5,0.544281299,19,136
2017,3,5,0.544281299,31,144
2017,4,5,0.544281299,9,72
2017,4,5,0.544281299,7,74
2017,4,5,0.544281299,8,80
2017,4,5,0.544281299,8,84
2017,4,5,0.544281299,12,88
2017,4,5,0.544281299,11,90
2017,4,5,0.544281299,10,94
2017,4,5,0.544281299,11,94
2017,4,5,0.544281299,16,102
2017,4,5,0.544281299,14,106
2017,4,5,0.544281299,14,108
2017,4,5,0.544281299,17,114
2017,4,5,0.544281299,18,120
2017,4,5,0.544281299,29,120
2017,4,5,0.544281299,37,122
2017,4,5,0.544281299,31,128
