rel.group,area,year,season,program,length,lendist
52,4,2010,4,PTTP,182,0
52,4,2010,4,PTTP,184,0
52,4,2010,4,PTTP,186,0
52,4,2010,4,PTTP,188,0
52,4,2010,4,PTTP,190,0
52,4,2010,4,PTTP,192,0
52,4,2010,4,PTTP,194,0
52,4,2010,4,PTTP,196,0
52,4,2010,4,PTTP,198,0
53,4,2011,4,PTTP,10,0
53,4,2011,4,PTTP,12,0
53,4,2011,4,PTTP,14,0
53,4,2011,4,PTTP,16,0
53,4,2011,4,PTTP,18,0
53,4,2011,4,PTTP,20,0
53,4,2011,4,PTTP,22,0
53,4,2011,4,PTTP,24,0
53,4,2011,4,PTTP,26,0
53,4,2011,4,PTTP,28,0
53,4,2011,4,PTTP,30,0
53,4,2011,4,PTTP,32,0
53,4,2011,4,PTTP,34,0
53,4,2011,4,PTTP,36,13.6517941949113
53,4,2011,4,PTTP,38,58.1685143957088
53,4,2011,4,PTTP,40,76.5687587453718
53,4,2011,4,PTTP,42,68.2589709745562
53,4,2011,4,PTTP,44,103.27879086585
53,4,2011,4,PTTP,46,201.809131576949
53,4,2011,4,PTTP,48,119.898366407481
53,4,2011,4,PTTP,50,113.369247444698
53,4,2011,4,PTTP,52,115.743472522074
53,4,2011,4,PTTP,54,70.6331960519321
53,4,2011,4,PTTP,56,87.2527715935632
53,4,2011,4,PTTP,58,58.1685143957088
53,4,2011,4,PTTP,60,62.9169645504605
53,4,2011,4,PTTP,62,67.0718584358683
53,4,2011,4,PTTP,64,61.1362957424286
53,4,2011,4,PTTP,66,71.2267523212761
53,4,2011,4,PTTP,68,60.5427394730847
53,4,2011,4,PTTP,70,88.4398841322512
53,4,2011,4,PTTP,72,60.5427394730847
53,4,2011,4,PTTP,74,51.6393954329252
53,4,2011,4,PTTP,76,37.9876012380139
53,4,2011,4,PTTP,78,20.1809131576949
53,4,2011,4,PTTP,80,17.2131318109751
53,4,2011,4,PTTP,82,8.30978777081554
53,4,2011,4,PTTP,84,2.96778134671984
53,4,2011,4,PTTP,86,1.18711253868793
53,4,2011,4,PTTP,88,2.37422507737587
53,4,2011,4,PTTP,90,1
53,4,2011,4,PTTP,92,0
53,4,2011,4,PTTP,94,0
53,4,2011,4,PTTP,96,0
53,4,2011,4,PTTP,98,0
53,4,2011,4,PTTP,100,0
53,4,2011,4,PTTP,102,0
53,4,2011,4,PTTP,104,0
53,4,2011,4,PTTP,106,0
53,4,2011,4,PTTP,108,0
53,4,2011,4,PTTP,110,0
53,4,2011,4,PTTP,112,0
53,4,2011,4,PTTP,114,0
53,4,2011,4,PTTP,116,0
53,4,2011,4,PTTP,118,0
53,4,2011,4,PTTP,120,0
53,4,2011,4,PTTP,122,0
53,4,2011,4,PTTP,124,0
53,4,2011,4,PTTP,126,0
53,4,2011,4,PTTP,128,0
53,4,2011,4,PTTP,130,0
53,4,2011,4,PTTP,132,0
53,4,2011,4,PTTP,134,0
53,4,2011,4,PTTP,136,0
53,4,2011,4,PTTP,138,0
53,4,2011,4,PTTP,140,0
53,4,2011,4,PTTP,142,0
53,4,2011,4,PTTP,144,0
53,4,2011,4,PTTP,146,0
53,4,2011,4,PTTP,148,0
53,4,2011,4,PTTP,150,0
53,4,2011,4,PTTP,152,0
53,4,2011,4,PTTP,154,0
53,4,2011,4,PTTP,156,0
53,4,2011,4,PTTP,158,0
53,4,2011,4,PTTP,160,0
53,4,2011,4,PTTP,162,0
53,4,2011,4,PTTP,164,0
53,4,2011,4,PTTP,166,0
53,4,2011,4,PTTP,168,0
53,4,2011,4,PTTP,170,0
53,4,2011,4,PTTP,172,0
53,4,2011,4,PTTP,174,0
53,4,2011,4,PTTP,176,0
53,4,2011,4,PTTP,178,0
53,4,2011,4,PTTP,180,0
53,4,2011,4,PTTP,182,0
53,4,2011,4,PTTP,184,0
53,4,2011,4,PTTP,186,0
53,4,2011,4,PTTP,188,0
53,4,2011,4,PTTP,190,0
53,4,2011,4,PTTP,192,0
53,4,2011,4,PTTP,194,0
53,4,2011,4,PTTP,196,0
53,4,2011,4,PTTP,198,0
54,4,2012,3,PTTP,10,0
54,4,2012,3,PTTP,12,0
54,4,2012,3,PTTP,14,0
54,4,2012,3,PTTP,16,0
54,4,2012,3,PTTP,18,0
54,4,2012,3,PTTP,20,0
54,4,2012,3,PTTP,22,0
54,4,2012,3,PTTP,24,0
54,4,2012,3,PTTP,26,0
54,4,2012,3,PTTP,28,0
54,4,2012,3,PTTP,30,0
54,4,2012,3,PTTP,32,0
54,4,2012,3,PTTP,34,0
54,4,2012,3,PTTP,36,0
54,4,2012,3,PTTP,38,0
54,4,2012,3,PTTP,40,0
54,4,2012,3,PTTP,42,0
54,4,2012,3,PTTP,44,0.777231078347617
54,4,2012,3,PTTP,46,0
54,4,2012,3,PTTP,48,1.55446215669523
54,4,2012,3,PTTP,50,5
54,4,2012,3,PTTP,52,6.99507970512855
54,4,2012,3,PTTP,54,8.54954186182379
54,4,2012,3,PTTP,56,20.208008037038
54,4,2012,3,PTTP,58,13.2129283319095
54,4,2012,3,PTTP,60,14.7673904886047
54,4,2012,3,PTTP,62,13.2129283319095
54,4,2012,3,PTTP,64,10.8812350968666
54,4,2012,3,PTTP,66,6.99507970512855
54,4,2012,3,PTTP,68,1.55446215669523
54,4,2012,3,PTTP,70,5.44061754843332
54,4,2012,3,PTTP,72,1
54,4,2012,3,PTTP,74,1.55446215669523
54,4,2012,3,PTTP,76,0
54,4,2012,3,PTTP,78,1
54,4,2012,3,PTTP,80,0
54,4,2012,3,PTTP,82,0
54,4,2012,3,PTTP,84,0
54,4,2012,3,PTTP,86,0
54,4,2012,3,PTTP,88,0
54,4,2012,3,PTTP,90,0
54,4,2012,3,PTTP,92,0
54,4,2012,3,PTTP,94,0
54,4,2012,3,PTTP,96,0
54,4,2012,3,PTTP,98,0
54,4,2012,3,PTTP,100,0
54,4,2012,3,PTTP,102,0
54,4,2012,3,PTTP,104,0
54,4,2012,3,PTTP,106,0
54,4,2012,3,PTTP,108,0
54,4,2012,3,PTTP,110,0
54,4,2012,3,PTTP,112,0
54,4,2012,3,PTTP,114,0
54,4,2012,3,PTTP,116,0
54,4,2012,3,PTTP,118,0
54,4,2012,3,PTTP,120,0
54,4,2012,3,PTTP,122,0
54,4,2012,3,PTTP,124,0
54,4,2012,3,PTTP,126,0
54,4,2012,3,PTTP,128,0
54,4,2012,3,PTTP,130,0
54,4,2012,3,PTTP,132,0
54,4,2012,3,PTTP,134,0
54,4,2012,3,PTTP,136,0
54,4,2012,3,PTTP,138,0
54,4,2012,3,PTTP,140,0
54,4,2012,3,PTTP,142,0
54,4,2012,3,PTTP,144,0
54,4,2012,3,PTTP,146,0
54,4,2012,3,PTTP,148,0
54,4,2012,3,PTTP,150,0
54,4,2012,3,PTTP,152,0
54,4,2012,3,PTTP,154,0
54,4,2012,3,PTTP,156,0
54,4,2012,3,PTTP,158,0
54,4,2012,3,PTTP,160,0
54,4,2012,3,PTTP,162,0
54,4,2012,3,PTTP,164,0
54,4,2012,3,PTTP,166,0
54,4,2012,3,PTTP,168,0
54,4,2012,3,PTTP,170,0
54,4,2012,3,PTTP,172,0
54,4,2012,3,PTTP,174,0
54,4,2012,3,PTTP,176,0
54,4,2012,3,PTTP,178,0
54,4,2012,3,PTTP,180,0
54,4,2012,3,PTTP,182,0
54,4,2012,3,PTTP,184,0
54,4,2012,3,PTTP,186,0
54,4,2012,3,PTTP,188,0
54,4,2012,3,PTTP,190,0
54,4,2012,3,PTTP,192,0
54,4,2012,3,PTTP,194,0
54,4,2012,3,PTTP,196,0
54,4,2012,3,PTTP,198,0
55,4,2012,4,PTTP,10,0
55,4,2012,4,PTTP,12,0
55,4,2012,4,PTTP,14,0
55,4,2012,4,PTTP,16,0
55,4,2012,4,PTTP,18,0
55,4,2012,4,PTTP,20,0
55,4,2012,4,PTTP,22,0
55,4,2012,4,PTTP,24,0
55,4,2012,4,PTTP,26,0
55,4,2012,4,PTTP,28,0
55,4,2012,4,PTTP,30,0
55,4,2012,4,PTTP,32,0
55,4,2012,4,PTTP,34,0
55,4,2012,4,PTTP,36,0
55,4,2012,4,PTTP,38,2.16628999969829
55,4,2012,4,PTTP,40,4.64204999935349
55,4,2012,4,PTTP,42,30.0185899958192
55,4,2012,4,PTTP,44,55.0856599923281
55,4,2012,4,PTTP,46,83
55,4,2012,4,PTTP,48,82.937959988449
55,4,2012,4,PTTP,50,177.016839975346
55,4,2012,4,PTTP,52,282.855579960606
55,4,2012,4,PTTP,54,279
55,4,2012,4,PTTP,56,277.594589961339
55,4,2012,4,PTTP,58,181
55,4,2012,4,PTTP,60,124.097469982717
55,4,2012,4,PTTP,62,103.362979985604
55,4,2012,4,PTTP,64,69.0118099903885
55,4,2012,4,PTTP,66,49.5151999931039
55,4,2012,4,PTTP,68,26.9238899962502
55,4,2012,4,PTTP,70,16.4019099977157
55,4,2012,4,PTTP,72,6.80833999905178
55,4,2012,4,PTTP,74,3.09469999956899
55,4,2012,4,PTTP,76,0.928409999870697
55,4,2012,4,PTTP,78,0
55,4,2012,4,PTTP,80,0.309469999956899
55,4,2012,4,PTTP,82,0
55,4,2012,4,PTTP,84,0
55,4,2012,4,PTTP,86,0
55,4,2012,4,PTTP,88,0
55,4,2012,4,PTTP,90,0
55,4,2012,4,PTTP,92,0
55,4,2012,4,PTTP,94,0
55,4,2012,4,PTTP,96,0
55,4,2012,4,PTTP,98,0
55,4,2012,4,PTTP,100,0
55,4,2012,4,PTTP,102,0
55,4,2012,4,PTTP,104,0
55,4,2012,4,PTTP,106,0
55,4,2012,4,PTTP,108,0
55,4,2012,4,PTTP,110,0
55,4,2012,4,PTTP,112,0
55,4,2012,4,PTTP,114,0
55,4,2012,4,PTTP,116,0
55,4,2012,4,PTTP,118,0
55,4,2012,4,PTTP,120,0
55,4,2012,4,PTTP,122,0
55,4,2012,4,PTTP,124,0
55,4,2012,4,PTTP,126,0
55,4,2012,4,PTTP,128,0
55,4,2012,4,PTTP,130,0
55,4,2012,4,PTTP,132,0
55,4,2012,4,PTTP,134,0
55,4,2012,4,PTTP,136,0
55,4,2012,4,PTTP,138,0
55,4,2012,4,PTTP,140,0
55,4,2012,4,PTTP,142,0
55,4,2012,4,PTTP,144,0
55,4,2012,4,PTTP,146,0
55,4,2012,4,PTTP,148,0
55,4,2012,4,PTTP,150,0
55,4,2012,4,PTTP,152,0
55,4,2012,4,PTTP,154,0
55,4,2012,4,PTTP,156,0
55,4,2012,4,PTTP,158,0
55,4,2012,4,PTTP,160,0
55,4,2012,4,PTTP,162,0
55,4,2012,4,PTTP,164,0
55,4,2012,4,PTTP,166,0
55,4,2012,4,PTTP,168,0
55,4,2012,4,PTTP,170,0
55,4,2012,4,PTTP,172,0
55,4,2012,4,PTTP,174,0
55,4,2012,4,PTTP,176,0
55,4,2012,4,PTTP,178,0
55,4,2012,4,PTTP,180,0
55,4,2012,4,PTTP,182,0
55,4,2012,4,PTTP,184,0
55,4,2012,4,PTTP,186,0
55,4,2012,4,PTTP,188,0
55,4,2012,4,PTTP,190,0
55,4,2012,4,PTTP,192,0
55,4,2012,4,PTTP,194,0
55,4,2012,4,PTTP,196,0
55,4,2012,4,PTTP,198,0
56,4,2013,4,PTTP,10,0
56,4,2013,4,PTTP,12,0
56,4,2013,4,PTTP,14,0
56,4,2013,4,PTTP,16,0
56,4,2013,4,PTTP,18,0
56,4,2013,4,PTTP,20,0
56,4,2013,4,PTTP,22,0
56,4,2013,4,PTTP,24,0
56,4,2013,4,PTTP,26,0
56,4,2013,4,PTTP,28,0
56,4,2013,4,PTTP,30,0
56,4,2013,4,PTTP,32,0
56,4,2013,4,PTTP,34,3.18937141533673
56,4,2013,4,PTTP,36,6.37874283067346
56,4,2013,4,PTTP,38,5.18272854992219
56,4,2013,4,PTTP,40,33.0897284341186
56,4,2013,4,PTTP,42,171.428713574349
56,4,2013,4,PTTP,44,274.684613145876
56,4,2013,4,PTTP,46,268.704541742119
56,4,2013,4,PTTP,48,142.325699409402
56,4,2013,4,PTTP,50,126.777513759635
56,4,2013,4,PTTP,52,103.255899571527
56,4,2013,4,PTTP,54,43.85385696088
56,4,2013,4,PTTP,56,31.8937141533673
56,4,2013,4,PTTP,58,15.5481856497666
56,4,2013,4,PTTP,60,16.3455285036007
56,4,2013,4,PTTP,62,13.9534999420982
56,4,2013,4,PTTP,64,10.7641285267615
56,4,2013,4,PTTP,66,6.37874283067346
56,4,2013,4,PTTP,68,9.96678567292728
56,4,2013,4,PTTP,70,30.697699872616
56,4,2013,4,PTTP,72,60.1993854644808
56,4,2013,4,PTTP,74,60.1993854644808
56,4,2013,4,PTTP,76,40.2658141186262
56,4,2013,4,PTTP,78,29.9003570187818
56,4,2013,4,PTTP,80,28.7043427380306
56,4,2013,4,PTTP,82,25.5149713226938
56,4,2013,4,PTTP,84,25.9136427496109
56,4,2013,4,PTTP,86,31.8937141533673
56,4,2013,4,PTTP,88,21.1295856266058
56,4,2013,4,PTTP,90,18.7375570651033
56,4,2013,4,PTTP,92,15.9468570766836
56,4,2013,4,PTTP,94,4.385385696088
56,4,2013,4,PTTP,96,1.99335713458546
56,4,2013,4,PTTP,98,1.59468570766836
56,4,2013,4,PTTP,100,0
56,4,2013,4,PTTP,102,0.398671426917091
56,4,2013,4,PTTP,104,0
56,4,2013,4,PTTP,106,0
56,4,2013,4,PTTP,108,0
56,4,2013,4,PTTP,110,0
56,4,2013,4,PTTP,112,0
56,4,2013,4,PTTP,114,0
56,4,2013,4,PTTP,116,0
56,4,2013,4,PTTP,118,0
56,4,2013,4,PTTP,120,0
56,4,2013,4,PTTP,122,0
56,4,2013,4,PTTP,124,0
56,4,2013,4,PTTP,126,0
56,4,2013,4,PTTP,128,0
56,4,2013,4,PTTP,130,0
56,4,2013,4,PTTP,132,0
56,4,2013,4,PTTP,134,0
56,4,2013,4,PTTP,136,0
56,4,2013,4,PTTP,138,0
56,4,2013,4,PTTP,140,0
56,4,2013,4,PTTP,142,0
56,4,2013,4,PTTP,144,0
56,4,2013,4,PTTP,146,0
56,4,2013,4,PTTP,148,0
56,4,2013,4,PTTP,150,0
56,4,2013,4,PTTP,152,0
56,4,2013,4,PTTP,154,0
56,4,2013,4,PTTP,156,0
56,4,2013,4,PTTP,158,0
56,4,2013,4,PTTP,160,0
56,4,2013,4,PTTP,162,0
56,4,2013,4,PTTP,164,0
56,4,2013,4,PTTP,166,0
56,4,2013,4,PTTP,168,0
56,4,2013,4,PTTP,170,0
56,4,2013,4,PTTP,172,0
56,4,2013,4,PTTP,174,0
56,4,2013,4,PTTP,176,0
56,4,2013,4,PTTP,178,0
56,4,2013,4,PTTP,180,0
56,4,2013,4,PTTP,182,0
56,4,2013,4,PTTP,184,0
56,4,2013,4,PTTP,186,0
56,4,2013,4,PTTP,188,0
56,4,2013,4,PTTP,190,0
56,4,2013,4,PTTP,192,0
56,4,2013,4,PTTP,194,0
56,4,2013,4,PTTP,196,0
56,4,2013,4,PTTP,198,0
57,4,2015,3,PTTP,10,0
57,4,2015,3,PTTP,12,0
57,4,2015,3,PTTP,14,0
57,4,2015,3,PTTP,16,0
57,4,2015,3,PTTP,18,0
57,4,2015,3,PTTP,20,0
57,4,2015,3,PTTP,22,0
57,4,2015,3,PTTP,24,0
57,4,2015,3,PTTP,26,0
57,4,2015,3,PTTP,28,0
57,4,2015,3,PTTP,30,0
57,4,2015,3,PTTP,32,0
57,4,2015,3,PTTP,34,0.907648137918072
57,4,2015,3,PTTP,36,4.9920647585494
57,4,2015,3,PTTP,38,7.26118510334458
57,4,2015,3,PTTP,40,10.8917776550169
57,4,2015,3,PTTP,42,15.8838424135663
57,4,2015,3,PTTP,44,30.8600366892144
57,4,2015,3,PTTP,46,32.2215088960916
57,4,2015,3,PTTP,48,27.6832682065012
57,4,2015,3,PTTP,50,43.1132865511084
57,4,2015,3,PTTP,52,30.4062126202554
57,4,2015,3,PTTP,54,37.213573654641
57,4,2015,3,PTTP,56,26.7756200685831
57,4,2015,3,PTTP,58,25.414147861706
57,4,2015,3,PTTP,60,19.9682590341976
57,4,2015,3,PTTP,62,9.98412951709879
57,4,2015,3,PTTP,64,10.4379535860578
57,4,2015,3,PTTP,66,3.17676848271325
57,4,2015,3,PTTP,68,5.44588882750843
57,4,2015,3,PTTP,70,2.72294441375422
57,4,2015,3,PTTP,72,0.907648137918072
57,4,2015,3,PTTP,74,1.81529627583614
57,4,2015,3,PTTP,76,0.907648137918072
57,4,2015,3,PTTP,78,0.907648137918072
57,4,2015,3,PTTP,80,0.907648137918072
57,4,2015,3,PTTP,82,0.453824068959036
57,4,2015,3,PTTP,84,0.907648137918072
57,4,2015,3,PTTP,86,0
57,4,2015,3,PTTP,88,0
57,4,2015,3,PTTP,90,0
57,4,2015,3,PTTP,92,0.453824068959036
57,4,2015,3,PTTP,94,0
57,4,2015,3,PTTP,96,0
57,4,2015,3,PTTP,98,0
57,4,2015,3,PTTP,100,0
57,4,2015,3,PTTP,102,0
57,4,2015,3,PTTP,104,0
57,4,2015,3,PTTP,106,0
57,4,2015,3,PTTP,108,0
57,4,2015,3,PTTP,110,0
57,4,2015,3,PTTP,112,0
57,4,2015,3,PTTP,114,0
57,4,2015,3,PTTP,116,0
57,4,2015,3,PTTP,118,0
57,4,2015,3,PTTP,120,0
57,4,2015,3,PTTP,122,0
57,4,2015,3,PTTP,124,0
57,4,2015,3,PTTP,126,0
57,4,2015,3,PTTP,128,0
57,4,2015,3,PTTP,130,0
57,4,2015,3,PTTP,132,0
57,4,2015,3,PTTP,134,0
57,4,2015,3,PTTP,136,0
57,4,2015,3,PTTP,138,0
57,4,2015,3,PTTP,140,0
57,4,2015,3,PTTP,142,0
57,4,2015,3,PTTP,144,0
57,4,2015,3,PTTP,146,0
57,4,2015,3,PTTP,148,0
57,4,2015,3,PTTP,150,0
57,4,2015,3,PTTP,152,0
57,4,2015,3,PTTP,154,0
57,4,2015,3,PTTP,156,0
57,4,2015,3,PTTP,158,0
57,4,2015,3,PTTP,160,0
57,4,2015,3,PTTP,162,0
57,4,2015,3,PTTP,164,0
57,4,2015,3,PTTP,166,0
57,4,2015,3,PTTP,168,0
57,4,2015,3,PTTP,170,0
57,4,2015,3,PTTP,172,0
57,4,2015,3,PTTP,174,0
57,4,2015,3,PTTP,176,0
57,4,2015,3,PTTP,178,0
57,4,2015,3,PTTP,180,0
57,4,2015,3,PTTP,182,0
57,4,2015,3,PTTP,184,0
57,4,2015,3,PTTP,186,0
57,4,2015,3,PTTP,188,0
57,4,2015,3,PTTP,190,0
57,4,2015,3,PTTP,192,0
57,4,2015,3,PTTP,194,0
57,4,2015,3,PTTP,196,0
57,4,2015,3,PTTP,198,0
58,4,2015,4,PTTP,10,0
58,4,2015,4,PTTP,12,0
58,4,2015,4,PTTP,14,0
58,4,2015,4,PTTP,16,0
58,4,2015,4,PTTP,18,0
58,4,2015,4,PTTP,20,0
58,4,2015,4,PTTP,22,0
58,4,2015,4,PTTP,24,0
58,4,2015,4,PTTP,26,0
58,4,2015,4,PTTP,28,0
58,4,2015,4,PTTP,30,0
58,4,2015,4,PTTP,32,0.493923204046916
58,4,2015,4,PTTP,34,2.96353922428149
58,4,2015,4,PTTP,36,0.987846408093831
58,4,2015,4,PTTP,38,17.287312141642
58,4,2015,4,PTTP,40,27.6596994266273
58,4,2015,4,PTTP,42,21.7326209780643
58,4,2015,4,PTTP,44,23.214390590205
58,4,2015,4,PTTP,46,25.1900834063927
58,4,2015,4,PTTP,48,19.2630049578297
58,4,2015,4,PTTP,50,40.5017027318471
58,4,2015,4,PTTP,52,29.6353922428149
58,4,2015,4,PTTP,54,69.1492485665682
58,4,2015,4,PTTP,56,84.9547910960695
58,4,2015,4,PTTP,58,57.7890148734891
58,4,2015,4,PTTP,60,26.6718530185334
58,4,2015,4,PTTP,62,15.3116193254544
58,4,2015,4,PTTP,64,5.92707844856299
58,4,2015,4,PTTP,66,2.46961602023458
58,4,2015,4,PTTP,68,0.987846408093831
58,4,2015,4,PTTP,70,0
58,4,2015,4,PTTP,72,0
58,4,2015,4,PTTP,74,0
58,4,2015,4,PTTP,76,1
58,4,2015,4,PTTP,78,0
58,4,2015,4,PTTP,80,0.987846408093831
58,4,2015,4,PTTP,82,1
58,4,2015,4,PTTP,84,0.493923204046916
58,4,2015,4,PTTP,86,0
58,4,2015,4,PTTP,88,0
58,4,2015,4,PTTP,90,0
58,4,2015,4,PTTP,92,0
58,4,2015,4,PTTP,94,0
58,4,2015,4,PTTP,96,0
58,4,2015,4,PTTP,98,0
58,4,2015,4,PTTP,100,0
58,4,2015,4,PTTP,102,0
58,4,2015,4,PTTP,104,0
58,4,2015,4,PTTP,106,0
58,4,2015,4,PTTP,108,0
58,4,2015,4,PTTP,110,0
58,4,2015,4,PTTP,112,0
58,4,2015,4,PTTP,114,0
58,4,2015,4,PTTP,116,0
58,4,2015,4,PTTP,118,0
58,4,2015,4,PTTP,120,0
58,4,2015,4,PTTP,122,0
58,4,2015,4,PTTP,124,0
58,4,2015,4,PTTP,126,0
58,4,2015,4,PTTP,128,0
58,4,2015,4,PTTP,130,0
58,4,2015,4,PTTP,132,0
58,4,2015,4,PTTP,134,0
58,4,2015,4,PTTP,136,0
58,4,2015,4,PTTP,138,0
58,4,2015,4,PTTP,140,0
58,4,2015,4,PTTP,142,0
58,4,2015,4,PTTP,144,0
58,4,2015,4,PTTP,146,0
58,4,2015,4,PTTP,148,0
58,4,2015,4,PTTP,150,0
58,4,2015,4,PTTP,152,0
58,4,2015,4,PTTP,154,0
58,4,2015,4,PTTP,156,0
58,4,2015,4,PTTP,158,0
58,4,2015,4,PTTP,160,0
58,4,2015,4,PTTP,162,0
58,4,2015,4,PTTP,164,0
58,4,2015,4,PTTP,166,0
58,4,2015,4,PTTP,168,0
58,4,2015,4,PTTP,170,0
58,4,2015,4,PTTP,172,0
58,4,2015,4,PTTP,174,0
58,4,2015,4,PTTP,176,0
58,4,2015,4,PTTP,178,0
58,4,2015,4,PTTP,180,0
58,4,2015,4,PTTP,182,0
58,4,2015,4,PTTP,184,0
58,4,2015,4,PTTP,186,0
58,4,2015,4,PTTP,188,0
58,4,2015,4,PTTP,190,0
58,4,2015,4,PTTP,192,0
58,4,2015,4,PTTP,194,0
58,4,2015,4,PTTP,196,0
58,4,2015,4,PTTP,198,0
59,4,2020,3,PTTP,10,0
59,4,2020,3,PTTP,12,0
59,4,2020,3,PTTP,14,0
59,4,2020,3,PTTP,16,0
59,4,2020,3,PTTP,18,0
59,4,2020,3,PTTP,20,0
59,4,2020,3,PTTP,22,0
59,4,2020,3,PTTP,24,0
59,4,2020,3,PTTP,26,0
59,4,2020,3,PTTP,28,0
59,4,2020,3,PTTP,30,10.0252954060461
59,4,2020,3,PTTP,32,8.02023632483689
59,4,2020,3,PTTP,34,25.0632385151153
59,4,2020,3,PTTP,36,61.1543019768813
59,4,2020,3,PTTP,38,116.794691480437
59,4,2020,3,PTTP,40,201.007172891225
59,4,2020,3,PTTP,42,188.475553633667
59,4,2020,3,PTTP,44,180.45531730883
59,4,2020,3,PTTP,46,153.888284482808
59,4,2020,3,PTTP,48,140.354135684646
59,4,2020,3,PTTP,50,106.268131304089
59,4,2020,3,PTTP,52,107.771925614996
59,4,2020,3,PTTP,54,84.7137461810896
59,4,2020,3,PTTP,56,57.1441838144628
59,4,2020,3,PTTP,58,25.0632385151153
59,4,2020,3,PTTP,60,12.0303544872553
59,4,2020,3,PTTP,62,8.02023632483689
59,4,2020,3,PTTP,64,9.0227658654415
59,4,2020,3,PTTP,66,6.01517724362767
59,4,2020,3,PTTP,68,9.52403063574381
59,4,2020,3,PTTP,70,23.5594442042084
59,4,2020,3,PTTP,72,13.0328840278599
59,4,2020,3,PTTP,74,12.5316192575576
59,4,2020,3,PTTP,76,7.01770678423228
59,4,2020,3,PTTP,78,8.02023632483689
59,4,2020,3,PTTP,80,7.01770678423228
59,4,2020,3,PTTP,82,8.52150109513919
59,4,2020,3,PTTP,84,10.5265601763484
59,4,2020,3,PTTP,86,9.0227658654415
59,4,2020,3,PTTP,88,25.5645032854176
59,4,2020,3,PTTP,90,41.1037111647891
59,4,2020,3,PTTP,92,85.2150109513919
59,4,2020,3,PTTP,94,67.1694792205089
59,4,2020,3,PTTP,96,35.0885339211614
59,4,2020,3,PTTP,98,12.5316192575576
59,4,2020,3,PTTP,100,6.01517724362767
59,4,2020,3,PTTP,102,3.00758862181383
59,4,2020,3,PTTP,104,1.50379431090692
59,4,2020,3,PTTP,106,1.50379431090692
59,4,2020,3,PTTP,108,2.50632385151153
59,4,2020,3,PTTP,110,1.00252954060461
59,4,2020,3,PTTP,112,0.501264770302306
59,4,2020,3,PTTP,114,0
59,4,2020,3,PTTP,116,0
59,4,2020,3,PTTP,118,0
59,4,2020,3,PTTP,120,0
59,4,2020,3,PTTP,122,0
59,4,2020,3,PTTP,124,0
59,4,2020,3,PTTP,126,0
59,4,2020,3,PTTP,128,0
59,4,2020,3,PTTP,130,0
59,4,2020,3,PTTP,132,0
59,4,2020,3,PTTP,134,0
59,4,2020,3,PTTP,136,0
59,4,2020,3,PTTP,138,0
59,4,2020,3,PTTP,140,0
59,4,2020,3,PTTP,142,0
59,4,2020,3,PTTP,144,0
59,4,2020,3,PTTP,146,0
59,4,2020,3,PTTP,148,0
59,4,2020,3,PTTP,150,0
59,4,2020,3,PTTP,152,0
59,4,2020,3,PTTP,154,0
59,4,2020,3,PTTP,156,0
59,4,2020,3,PTTP,158,0
59,4,2020,3,PTTP,160,0
59,4,2020,3,PTTP,162,0
59,4,2020,3,PTTP,164,0
59,4,2020,3,PTTP,166,0
59,4,2020,3,PTTP,168,0
59,4,2020,3,PTTP,170,0
59,4,2020,3,PTTP,172,0
59,4,2020,3,PTTP,174,0
59,4,2020,3,PTTP,176,0
59,4,2020,3,PTTP,178,0
59,4,2020,3,PTTP,180,0
59,4,2020,3,PTTP,182,0
59,4,2020,3,PTTP,184,0
59,4,2020,3,PTTP,186,0
59,4,2020,3,PTTP,188,0
59,4,2020,3,PTTP,190,0
59,4,2020,3,PTTP,192,0
59,4,2020,3,PTTP,194,0
59,4,2020,3,PTTP,196,0
59,4,2020,3,PTTP,198,0
60,4,2021,3,PTTP,10,0
60,4,2021,3,PTTP,12,0
60,4,2021,3,PTTP,14,0
60,4,2021,3,PTTP,16,0
60,4,2021,3,PTTP,18,0
60,4,2021,3,PTTP,20,0
60,4,2021,3,PTTP,22,0
60,4,2021,3,PTTP,24,0
60,4,2021,3,PTTP,26,0
60,4,2021,3,PTTP,28,0
60,4,2021,3,PTTP,30,0
60,4,2021,3,PTTP,32,0.53825627751434
60,4,2021,3,PTTP,34,4.30605022011472
60,4,2021,3,PTTP,36,27.9893264307457
60,4,2021,3,PTTP,38,54.9021403064627
60,4,2021,3,PTTP,40,143.176169818814
60,4,2021,3,PTTP,42,61.8994719141491
60,4,2021,3,PTTP,44,7.53558788520076
60,4,2021,3,PTTP,46,39.2927082585468
60,4,2021,3,PTTP,48,73.7411100194646
60,4,2021,3,PTTP,50,81.8149541821797
60,4,2021,3,PTTP,52,237.371018383824
60,4,2021,3,PTTP,54,276.663726642371
60,4,2021,3,PTTP,56,287.428852192658
60,4,2021,3,PTTP,58,239.524043493881
60,4,2021,3,PTTP,60,231.450199331166
60,4,2021,3,PTTP,62,383.776725867725
60,4,2021,3,PTTP,64,429.528509456443
60,4,2021,3,PTTP,66,301.42351540803
60,4,2021,3,PTTP,68,191.619234795105
60,4,2021,3,PTTP,70,91.5035671774378
60,4,2021,3,PTTP,72,56.5169091390057
60,4,2021,3,PTTP,74,40.3692208135755
60,4,2021,3,PTTP,76,20.4537385455449
60,4,2021,3,PTTP,78,13.4564069378585
60,4,2021,3,PTTP,80,8.61210044022944
