year,area,age,f
1995,3,29,0.09864986
1995,3,30,0.09550536
1995,3,31,0.09312738
1995,3,32,0.09133194
1995,3,33,0.08999313
1995,3,34,0.08901388
1995,3,35,0.08831862
1995,3,36,0.08784774
1995,3,37,0.08755397
1995,3,38,0.08755397
1995,3,39,0.08755397
1995,3,40,0.08755397
1996,3,1,0.030178852
1996,3,2,0.17384934
1996,3,3,1.0026117
1996,3,4,0.9521794
1996,3,5,0.6109953
1996,3,6,0.48602785
1996,3,7,0.40965649
1996,3,8,0.31035233
1996,3,9,0.22260622
1996,3,10,0.17268928
1996,3,11,0.16130889
1996,3,12,0.18029526
1996,3,13,0.21814915
1996,3,14,0.25958894
1996,3,15,0.2885619
1996,3,16,0.29431176
1996,3,17,0.2754766
1996,3,18,0.24218694
1996,3,19,0.20678551
1996,3,20,0.17547496
1996,3,21,0.15007535
1996,3,22,0.13029746
1996,3,23,0.1151362
1996,3,24,0.10352039
1996,3,25,0.09454611
1996,3,26,0.08763946
1996,3,27,0.08238658
1996,3,28,0.07838412
1996,3,29,0.07533376
1996,3,30,0.07301422
1996,3,31,0.07125442
1996,3,32,0.06992552
1996,3,33,0.06893449
1996,3,34,0.06820956
1996,3,35,0.0676948
1996,3,36,0.06734618
1996,3,37,0.06712867
1996,3,38,0.06712867
1996,3,39,0.06712867
1996,3,40,0.06712867
1997,3,1,0.043915526
1997,3,2,0.25330507
1997,3,3,1.4610655
1997,3,4,1.37841
1997,3,5,0.8787376
1997,3,6,0.70108372
1997,3,7,0.5919554
1997,3,8,0.44726337
1997,3,9,0.3177884
1997,3,10,0.24135984
1997,3,11,0.21746541
1997,3,12,0.23300418
1997,3,13,0.2717436
1997,3,14,0.31470311
1997,3,15,0.34362119
1997,3,16,0.34701025
1997,3,17,0.32375016
1997,3,18,0.28516493
1997,3,19,0.2448157
1997,3,20,0.20938488
1997,3,21,0.18073613
1997,3,22,0.15844499
1997,3,23,0.14133074
1997,3,24,0.12816526
1997,3,25,0.11792417
1997,3,26,0.11000269
1997,3,27,0.10397239
1997,3,28,0.09937441
1997,3,29,0.09586878
1997,3,30,0.09320288
1997,3,31,0.09117995
1997,3,32,0.08965163
1997,3,33,0.08851145
1997,3,34,0.08767721
1997,3,35,0.08708473
1997,3,36,0.0866834
1997,3,37,0.086433
1997,3,38,0.086433
1997,3,39,0.086433
1997,3,40,0.086433
1998,3,1,0.06401667
1998,3,2,0.36540449
1998,3,3,2.1177972
1998,3,4,2.1021869
1998,3,5,1.3836975
1998,3,6,1.0654678
1998,3,7,0.8723299
1998,3,8,0.6518048
1998,3,9,0.46267541
1998,3,10,0.35055911
1998,3,11,0.30979357
1998,3,12,0.31926927
1998,3,13,0.35614409
1998,3,14,0.3971019
1998,3,15,0.42227685
1998,3,16,0.42022426
1998,3,17,0.38999502
1998,3,18,0.34392926
1998,3,19,0.29680609
1998,3,20,0.25580011
1998,3,21,0.22278428
1998,3,22,0.19713535
1998,3,23,0.17742937
1998,3,24,0.16222369
1998,3,25,0.15032984
1998,3,26,0.1411
1998,3,27,0.13408512
1998,3,28,0.12875115
1998,3,29,0.1247016
1998,3,30,0.12164113
1998,3,31,0.11932787
1998,3,32,0.11757947
1998,3,33,0.11627469
1998,3,34,0.11531979
1998,3,35,0.11464151
1998,3,36,0.11418199
1998,3,37,0.11389527
1998,3,38,0.11389527
1998,3,39,0.11389527
1998,3,40,0.11389527
1999,3,1,0.12710749
1999,3,2,0.73957093
1999,3,3,4.2429377
1999,3,4,3.8286716
1999,3,5,2.3659231
1999,3,6,1.9280561
1999,3,7,1.639097
1999,3,8,1.2090387
1999,3,9,0.80628715
1999,3,10,0.54269152
1999,3,11,0.40709963
1999,3,12,0.36116995
1999,3,13,0.3687765
1999,3,14,0.39761476
1999,3,15,0.42115839
1999,3,16,0.42314711
1999,3,17,0.39971573
1999,3,18,0.36126437
1999,3,19,0.32148538
1999,3,20,0.2870372
1999,3,21,0.25955487
1999,3,22,0.23832479
1999,3,23,0.22192428
1999,3,24,0.20897518
1999,3,25,0.19839669
1999,3,26,0.18993849
1999,3,27,0.1834987
1999,3,28,0.17858724
1999,3,29,0.17484101
1999,3,30,0.17199023
1999,3,31,0.16982615
1999,3,32,0.16819134
1999,3,33,0.1669718
1999,3,34,0.16607953
1999,3,35,0.16544585
1999,3,36,0.16501664
1999,3,37,0.16474884
1999,3,38,0.16474884
1999,3,39,0.16474884
1999,3,40,0.16474884
2000,3,1,0.049691167
2000,3,2,0.28560643
2000,3,3,1.6485909
2000,3,4,1.5833115
2000,3,5,1.0239697
2000,3,6,0.8092538
2000,3,7,0.6791025
2000,3,8,0.51490396
2000,3,9,0.37082085
2000,3,10,0.28870468
2000,3,11,0.26876321
2000,3,12,0.2964241
2000,3,13,0.35236096
2000,3,14,0.41258397
2000,3,15,0.45321758
2000,3,16,0.45896223
2000,3,17,0.42831827
2000,3,18,0.37659624
2000,3,19,0.32218848
2000,3,20,0.27424199
2000,3,21,0.23537938
2000,3,22,0.20510102
2000,3,23,0.18185724
2000,3,24,0.1640123
2000,3,25,0.15018991
2000,3,26,0.13953115
2000,3,27,0.13141815
2000,3,28,0.12523351
2000,3,29,0.12051963
2000,3,30,0.11693641
2000,3,31,0.11421816
2000,3,32,0.11216453
2000,3,33,0.11063247
2000,3,34,0.10951149
2000,3,35,0.10871537
2000,3,36,0.1081761
2000,3,37,0.10783963
2000,3,38,0.10783963
2000,3,39,0.10783963
2000,3,40,0.10783963
2001,3,1,0.032070004
2001,3,2,0.18376578
2001,3,3,1.0626753
2001,3,4,1.0361633
2001,3,5,0.6783388
2001,3,6,0.5364843
2001,3,7,0.4543819
2001,3,8,0.35310158
2001,3,9,0.26656458
2001,3,10,0.22373667
2001,3,11,0.22835752
2001,3,12,0.27169503
2001,3,13,0.33846154
2001,3,14,0.40652802
2001,3,15,0.4522722
2001,3,16,0.4602244
2001,3,17,0.42928646
2001,3,18,0.37577467
2001,3,19,0.31905494
2001,3,20,0.26882286
2001,3,21,0.22795405
2001,3,22,0.19603965
2001,3,23,0.17154051
2001,3,24,0.15279381
2001,3,25,0.13837971
2001,3,26,0.12732042
2001,3,27,0.11889505
2001,3,28,0.1124655
2001,3,29,0.10755857
2001,3,30,0.10382239
2001,3,31,0.10098501
2001,3,32,0.09884114
2001,3,33,0.09724166
2001,3,34,0.09607126
2001,3,35,0.09524002
2001,3,36,0.09467694
2001,3,37,0.09432563
2001,3,38,0.09432563
2001,3,39,0.09432563
2001,3,40,0.09432563
2002,3,1,0.0640992
2002,3,2,0.36971315
2002,3,3,2.1316174
2002,3,4,2.0121275
2002,3,5,1.2874826
2002,3,6,1.0345466
2002,3,7,0.883025
2002,3,8,0.6781838
2002,3,9,0.49572134
2002,3,10,0.39465843
2002,3,11,0.3786554
2002,3,12,0.42896425
2002,3,13,0.5183588
2002,3,14,0.6118325
2002,3,15,0.6742575
2002,3,16,0.6834207
2002,3,17,0.6378363
2002,3,18,0.5606498
2002,3,19,0.47926793
2002,3,20,0.4073279
2002,3,21,0.34881318
2002,3,22,0.30307215
2002,3,23,0.26786853
2002,3,24,0.24080757
2002,3,25,0.21985538
2002,3,26,0.20369447
2002,3,27,0.1913646
2002,3,28,0.18194305
2002,3,29,0.17474389
2002,3,30,0.16925601
2002,3,31,0.16508468
2002,3,32,0.1619315
2002,3,33,0.15957807
2002,3,34,0.15785558
2002,3,35,0.15663196
2002,3,36,0.15580302
2002,3,37,0.15528574
2002,3,38,0.15528574
2002,3,39,0.15528574
2002,3,40,0.15528574
2003,3,1,0.067154172
2003,3,2,0.38424139
2003,3,3,2.225214
2003,3,4,2.1833139
2003,3,5,1.4261017
2003,3,6,1.106861
2003,3,7,0.9130916
2003,3,8,0.68490234
2003,3,9,0.48759367
2003,3,10,0.37158744
2003,3,11,0.33271772
2003,3,12,0.34971161
2003,3,13,0.39823627
2003,3,14,0.45173997
2003,3,15,0.4861194
2003,3,16,0.48678441
2003,3,17,0.45239342
2003,3,18,0.39811214
2003,3,19,0.34210403
2003,3,20,0.29323292
2003,3,21,0.25386714
2003,3,22,0.22331252
2003,3,23,0.19988585
2003,3,24,0.18186877
2003,3,25,0.16784065
2003,3,26,0.15698913
2003,3,27,0.14874492
2003,3,28,0.14247513
2003,3,29,0.13771116
2003,3,30,0.13410474
2003,3,31,0.13137622
2003,3,32,0.12931501
2003,3,33,0.12777737
2003,3,34,0.12665239
2003,3,35,0.12585344
2003,3,36,0.12531228
2003,3,37,0.12497462
2003,3,38,0.12497462
2003,3,39,0.12497462
2003,3,40,0.12497462
2004,3,1,0.13248383
2004,3,2,0.7679076
2004,3,3,4.417409
2004,3,4,4.0654274
2004,3,5,2.5452302
2004,3,6,2.0523165
2004,3,7,1.7363926
2004,3,8,1.2905069
2004,3,9,0.8799487
2004,3,10,0.6185743
2004,3,11,0.4965005
2004,3,12,0.47251119
2004,3,13,0.5051009
2004,3,14,0.5550596
2004,3,15,0.589839
2004,3,16,0.5902814
2004,3,17,0.5533887
2004,3,18,0.49502423
2004,3,19,0.4348551
2004,3,20,0.38244476
2004,3,21,0.34026785
2004,3,22,0.3074594
2004,3,23,0.28209623
2004,3,24,0.2622545
2004,3,25,0.24637725
2004,3,26,0.23385089
2004,3,27,0.22429624
2004,3,28,0.21700028
2004,3,29,0.21143224
2004,3,30,0.20719601
2004,3,31,0.20397986
2004,3,32,0.20154804
2004,3,33,0.19973268
2004,3,34,0.19840378
2004,3,35,0.19745965
2004,3,36,0.19682001
2004,3,37,0.19642085
2004,3,38,0.19642085
2004,3,39,0.19642085
2004,3,40,0.19642085
2005,3,1,0.10241591
2005,3,2,0.5893514
2005,3,3,3.399517
2005,3,4,3.2450767
2005,3,5,2.0865985
2005,3,6,1.6450532
2005,3,7,1.370069
2005,3,8,1.0209743
2005,3,9,0.7095703
2005,3,10,0.5165679
2005,3,11,0.43284578
2005,3,12,0.424642
2005,3,13,0.45761239
2005,3,14,0.4996648
2005,3,15,0.5253711
2005,3,16,0.5208075
2005,3,17,0.48468098
2005,3,18,0.4309564
2005,3,19,0.37641348
2005,3,20,0.3291007
2005,3,21,0.29103451
2005,3,22,0.26140703
2005,3,23,0.23852078
2005,3,24,0.22068236
2005,3,25,0.20651342
2005,3,26,0.19539398
2005,3,27,0.18691831
2005,3,28,0.18045547
2005,3,29,0.17553499
2005,3,30,0.17180503
2005,3,31,0.1689796
2005,3,32,0.16684234
2005,3,33,0.16524638
2005,3,34,0.16407781
2005,3,35,0.16324747
2005,3,36,0.16268485
2005,3,37,0.16233373
2005,3,38,0.16233373
2005,3,39,0.16233373
2005,3,40,0.16233373
2006,3,1,0.11185921
2006,3,2,0.644455
2006,3,3,3.7181045
2006,3,4,3.5275048
2006,3,5,2.2539252
2006,3,6,1.7798102
2006,3,7,1.482112
2006,3,8,1.0998293
2006,3,9,0.7572109
2006,3,10,0.54239735
2006,3,11,0.44473102
2006,3,12,0.42840156
2006,3,13,0.45776809
2006,3,14,0.49951488
2006,3,15,0.52658648
2006,3,16,0.52343539
2006,3,17,0.4878784
2006,3,18,0.43405659
2006,3,19,0.3793118
2006,3,20,0.33196648
2006,3,21,0.29406053
2006,3,22,0.26470856
2006,3,23,0.24212614
2006,3,24,0.22455688
2006,3,25,0.21058767
2006,3,26,0.19962322
2006,3,27,0.19128829
2006,3,28,0.18494761
2006,3,29,0.18012984
2006,3,30,0.17648422
2006,3,31,0.17372652
2006,3,32,0.17164247
2006,3,33,0.17008738
2006,3,34,0.16894936
2006,3,35,0.16814105
2006,3,36,0.16759348
2006,3,37,0.16725182
2006,3,38,0.16725182
2006,3,39,0.16725182
2006,3,40,0.16725182
2007,3,1,0.1201225
2007,3,2,0.6929068
2007,3,3,3.9918814
2007,3,4,3.7649153
2007,3,5,2.399322
2007,3,6,1.8991873
2007,3,7,1.5817709
2007,3,8,1.1689743
2007,3,9,0.7971894
2007,3,10,0.5614873
2007,3,11,0.4496431
2007,3,12,0.4240135
2007,3,13,0.4480202
2007,3,14,0.4877165
2007,3,15,0.5151426
2007,3,16,0.5136315
2007,3,17,0.4801026
2007,3,18,0.42823307
2007,3,19,0.3752448
2007,3,20,0.32945431
2007,3,21,0.29289466
2007,3,22,0.26467069
2007,3,23,0.24299632
2007,3,24,0.22612548
2007,3,25,0.2126648
2007,3,26,0.20207857
2007,3,27,0.19404514
2007,3,28,0.18794317
2007,3,29,0.18331312
2007,3,30,0.17981384
2007,3,31,0.17716939
2007,3,32,0.17517217
2007,3,33,0.17368259
2007,3,34,0.1725929
2007,3,35,0.1718191
2007,3,36,0.171295
2007,3,37,0.17096802
2007,3,38,0.17096802
2007,3,39,0.17096802
2007,3,40,0.17096802
2008,3,1,0.05759006
2008,3,2,0.33077689
2008,3,3,1.9106134
2008,3,4,1.8407267
2008,3,5,1.1904105
2008,3,6,0.9352243
2008,3,7,0.7793112
2008,3,8,0.5859818
2008,3,9,0.41590829
2008,3,10,0.31492261
2008,3,11,0.28024251
2008,3,12,0.29379726
2008,3,13,0.3347514
2008,3,14,0.38033346
2008,3,15,0.40977242
2008,3,16,0.41048718
2008,3,17,0.38141479
2008,3,18,0.33553619
2008,3,19,0.28827621
2008,3,20,0.24710906
2008,3,21,0.2139992
2008,3,22,0.18833112
2008,3,23,0.16866576
2008,3,24,0.15354386
2008,3,25,0.14176369
2008,3,26,0.13264629
2008,3,27,0.12571837
2008,3,28,0.12044711
2008,3,29,0.11643833
2008,3,30,0.1133995
2008,3,31,0.11109846
2008,3,32,0.10936045
2008,3,33,0.10806408
2008,3,34,0.10711569
2008,3,35,0.1064422
2008,3,36,0.10598605
2008,3,37,0.10570143
2008,3,38,0.10570143
2008,3,39,0.10570143
2008,3,40,0.10570143
2009,3,1,0.05737114
2009,3,2,0.33028742
2009,3,3,1.9064835
2009,3,4,1.8160279
2009,3,5,1.166766
2009,3,6,0.9280351
2009,3,7,0.7841475
2009,3,8,0.5978101
2009,3,9,0.43358979
2009,3,10,0.34172049
2009,3,11,0.32422788
2009,3,12,0.36507667
2009,3,13,0.441342
2009,3,14,0.5228376
2009,3,15,0.5783291
2009,3,16,0.5873526
2009,3,17,0.5479227
2009,3,18,0.4804426
2009,3,19,0.40932375
2009,3,20,0.34668126
2009,3,21,0.29597685
2009,3,22,0.25654806
2009,3,23,0.22635373
2009,3,24,0.20324415
2009,3,25,0.18541242
2009,3,26,0.17170082
2009,3,27,0.16127383
2009,3,28,0.15332961
2009,3,29,0.14727547
2009,3,30,0.14267195
2009,3,31,0.13917943
2009,3,32,0.13654212
2009,3,33,0.13457535
2009,3,34,0.13313673
2009,3,35,0.1321152
2009,3,36,0.13142336
2009,3,37,0.13099174
2009,3,38,0.13099174
2009,3,39,0.13099174
2009,3,40,0.13099174
2010,3,1,0.041654932
2010,3,2,0.235301084
2010,3,3,1.37058525
2010,3,4,1.428175
2010,3,5,0.9699379
2010,3,6,0.73238842
2010,3,7,0.59510528
2010,3,8,0.45520037
2010,3,9,0.34263673
2010,3,10,0.28608153
2010,3,11,0.28578112
2010,3,12,0.3288506
2010,3,13,0.39662539
2010,3,14,0.46461758
2010,3,15,0.50820875
2010,3,16,0.51186083
2010,3,17,0.47468781
2010,3,18,0.41426303
2010,3,19,0.35133104
2010,3,20,0.29611448
2010,3,21,0.25147629
2010,3,22,0.21678472
2010,3,23,0.19024715
2010,3,24,0.16998689
2010,3,25,0.15442457
2010,3,26,0.1425023
2010,3,27,0.13344849
2010,3,28,0.12656436
2010,3,29,0.12133316
2010,3,30,0.11737147
2010,3,31,0.11437362
2010,3,32,0.11210957
2010,3,33,0.11042101
2010,3,34,0.1091858
2010,3,35,0.10830866
2010,3,36,0.1077146
2010,3,37,0.10734396
2010,3,38,0.10734396
2010,3,39,0.10734396
2010,3,40,0.10734396
2011,3,1,0.101661264
2011,3,2,0.58872988
2011,3,3,3.38585663
2011,3,4,3.130869
2011,3,5,1.9703805
2011,3,6,1.58623536
2011,3,7,1.34265069
2011,3,8,1.00322612
2011,3,9,0.69327323
2011,3,10,0.50118647
2011,3,11,0.42249096
2011,3,12,0.42724074
2011,3,13,0.4820534
2011,3,14,0.5506574
2011,3,15,0.5990317
2011,3,16,0.6054885
2011,3,17,0.5668383
2011,3,18,0.5020044
2011,3,19,0.43420504
2011,3,20,0.37486322
2011,3,21,0.32708139
2011,3,22,0.29002899
2011,3,23,0.26160642
2011,3,24,0.23967139
2011,3,25,0.22246538
2011,3,26,0.20908144
2011,3,27,0.19890501
2011,3,28,0.19115316
2011,3,29,0.18524722
2011,3,30,0.1807581
2011,3,31,0.17735317
2011,3,32,0.17478202
2011,3,33,0.17286455
2011,3,34,0.17146199
2011,3,35,0.17046605
2011,3,36,0.16979157
2011,3,37,0.16937074
2011,3,38,0.16937074
2011,3,39,0.16937074
2011,3,40,0.16937074
2012,3,1,0.0581943
2012,3,2,0.33038373
2012,3,3,1.9197229
2012,3,4,1.9549936
2012,3,5,1.310326
2012,3,6,1.0024153
2012,3,7,0.82288599
2012,3,8,0.62906484
2012,3,9,0.46924322
2012,3,10,0.38649552
2012,3,11,0.38165416
2012,3,12,0.43705592
2012,3,13,0.52722434
2012,3,14,0.6188603
2012,3,15,0.6784223
2012,3,16,0.6846363
2012,3,17,0.6361046
2012,3,18,0.55621787
2012,3,19,0.472696
2012,3,20,0.39925666
2012,3,21,0.33979334
2012,3,22,0.29351627
2012,3,23,0.25806669
2012,3,24,0.23095972
2012,3,25,0.21009908
2012,3,26,0.19409272
2012,3,27,0.18192564
2012,3,28,0.17266489
2012,3,29,0.16561969
2012,3,30,0.16027708
2012,3,31,0.15623051
2012,3,32,0.15317387
2012,3,33,0.15089383
2012,3,34,0.14922574
2012,3,35,0.14804113
2012,3,36,0.14723876
2012,3,37,0.14673815
2012,3,38,0.14673815
2012,3,39,0.14673815
2012,3,40,0.14673815
2013,3,1,0.050301753
2013,3,2,0.28505355
2013,3,3,1.65841
2013,3,4,1.7027286
2013,3,5,1.1444986
2013,3,6,0.86764734
2013,3,7,0.70459686
2013,3,8,0.53322222
2013,3,9,0.39271133
2013,3,10,0.31766356
2013,3,11,0.30680671
2013,3,12,0.3449488
2013,3,13,0.41162175
2013,3,14,0.4806968
2013,3,15,0.5259522
2013,3,16,0.5305491
2013,3,17,0.4929517
2013,3,18,0.43110404
2013,3,19,0.36651498
2013,3,20,0.30983491
2013,3,21,0.2640513
2013,3,22,0.22850498
2013,3,23,0.20132814
2013,3,24,0.18057046
2013,3,25,0.16459671
2013,3,26,0.15234587
2013,3,27,0.14305072
2013,3,28,0.13598931
2013,3,29,0.13062827
2013,3,30,0.12657231
2013,3,31,0.12350527
2013,3,32,0.12118958
2013,3,33,0.11946285
2013,3,34,0.11819988
2013,3,35,0.11730315
2013,3,36,0.11669584
2013,3,37,0.11631695
2013,3,38,0.11631695
2013,3,39,0.11631695
2013,3,40,0.11631695
2014,3,1,0.040554447
2014,3,2,0.22923482
2014,3,3,1.3353372
2014,3,4,1.3877653
2014,3,5,0.943622
2014,3,6,0.72108039
2014,3,7,0.59658759
2014,3,8,0.46778974
2014,3,9,0.36650546
2014,3,10,0.32563843
2014,3,11,0.35197098
2014,3,12,0.43546503
2014,3,13,0.5544163
2014,3,14,0.6738015
2014,3,15,0.7543546
2014,3,16,0.769606
2014,3,17,0.7174242
2014,3,18,0.6258974
2014,3,19,0.52855
2014,3,20,0.44225718
2014,3,21,0.37206896
2014,3,22,0.31732769
2014,3,23,0.27540456
2014,3,24,0.24344573
2014,3,25,0.21900745
2014,3,26,0.20033875
2014,3,27,0.18614041
2014,3,28,0.1753236
2014,3,29,0.16708268
2014,3,30,0.16081981
2014,3,31,0.15606988
2014,3,32,0.15248262
2014,3,33,0.14980715
2014,3,34,0.14784997
2014,3,35,0.14646016
2014,3,36,0.14551885
2014,3,37,0.14493156
2014,3,38,0.14493156
2014,3,39,0.14493156
2014,3,40,0.14493156
2015,3,1,0.033051803
2015,3,2,0.18338026
2015,3,3,1.07844669
2015,3,4,1.2152423
2015,3,5,0.8625199
2015,3,6,0.63287198
2015,3,7,0.50776934
2015,3,8,0.40054647
2015,3,9,0.32377598
2015,3,10,0.29824688
2015,3,11,0.32819837
2015,3,12,0.40357543
2015,3,13,0.5047129
2015,3,14,0.6019762
2015,3,15,0.6639211
2015,3,16,0.6704811
2015,3,17,0.6211426
2015,3,18,0.5399607
2015,3,19,0.4550178
2015,3,20,0.38021782
2015,3,21,0.31956125
2015,3,22,0.27232285
2015,3,23,0.23617707
2015,3,24,0.20864593
2015,3,25,0.18761901
2015,3,26,0.17157348
2015,3,27,0.15937829
2015,3,28,0.15009731
2015,3,29,0.14303765
2015,3,30,0.13768484
2015,3,31,0.13363094
2015,3,32,0.13056887
2015,3,33,0.12828482
2015,3,34,0.12661381
2015,3,35,0.12542716
2015,3,36,0.12462341
2015,3,37,0.12412194
2015,3,38,0.12412194
2015,3,39,0.12412194
2015,3,40,0.12412194
2016,3,1,0.04935106
2016,3,2,0.27894912
2016,3,3,1.6242756
2016,3,4,1.6873427
2016,3,5,1.14172856
2016,3,6,0.85770654
2016,3,7,0.68979639
2016,3,8,0.5184487
2016,3,9,0.37877741
2016,3,10,0.30195958
2016,3,11,0.28442479
2016,3,12,0.31025848
2016,3,13,0.36022583
2016,3,14,0.41195613
2016,3,15,0.4444296
2016,3,16,0.4447279
2016,3,17,0.41183497
2016,3,18,0.36016845
2016,3,19,0.30692136
2016,3,20,0.26049606
2016,3,21,0.22314082
2016,3,22,0.19420448
2016,3,23,0.17209969
2016,3,24,0.15520283
2016,3,25,0.14216655
2016,3,26,0.13215344
2016,3,27,0.12456538
2016,3,28,0.11881002
2016,3,29,0.11444994
2016,3,30,0.11116093
2016,3,31,0.1086786
2016,3,32,0.1068044
2016,3,33,0.10540689
2016,3,34,0.10438473
2016,3,35,0.10365897
2016,3,36,0.10316747
2016,3,37,0.10286084
2016,3,38,0.10286084
2016,3,39,0.10286084
2016,3,40,0.10286084
2017,3,1,0.048110666
2017,3,2,0.26999612
2017,3,3,1.5774549
2017,3,4,1.6920171
2017,3,5,1.1656313
2017,3,6,0.8602671
2017,3,7,0.68175011
2017,3,8,0.51266529
2017,3,9,0.37985507
2017,3,10,0.31036711
2017,3,11,0.30075513
2017,3,12,0.33589977
2017,3,13,0.3964722
2017,3,14,0.45836411
2017,3,15,0.4977667
2017,3,16,0.4995008
2017,3,17,0.46219783
2017,3,18,0.40270767
2017,3,19,0.34120073
2017,3,20,0.28756681
2017,3,21,0.24446689
2017,3,22,0.21115685
2017,3,23,0.18579509
2017,3,24,0.16649649
2017,3,25,0.15169584
2017,3,26,0.14038107
2017,3,27,0.13182479
2017,3,28,0.12534769
2017,3,29,0.12044979
2017,3,30,0.11676165
2017,3,31,0.11398185
2017,3,32,0.11188458
2017,3,33,0.11032156
2017,3,34,0.10917883
2017,3,35,0.10836771
2017,3,36,0.10781849
2017,3,37,0.1074759
2017,3,38,0.1074759
2017,3,39,0.1074759
2017,3,40,0.1074759
2018,3,1,0.040197511
2018,3,2,0.22437443
2018,3,3,1.3148897
2018,3,4,1.4440355
2018,3,5,1.0091392
2018,3,6,0.7420237
2018,3,7,0.59171747
2018,3,8,0.45692447
2018,3,9,0.35635727
2018,3,10,0.31425789
2018,3,11,0.33291658
2018,3,12,0.40124754
2018,3,13,0.4993968
2018,3,14,0.5970781
2018,3,15,0.6610732
2018,3,16,0.6691941
2018,3,17,0.6198051
2018,3,18,0.5375322
2018,3,19,0.4515226
2018,3,20,0.37614549
2018,3,21,0.3154067
2018,3,22,0.26841631
2018,3,23,0.23267715
2018,3,24,0.20558725
2018,3,25,0.18496292
2018,3,26,0.16927372
2018,3,27,0.15739909
2018,3,28,0.14839564
2018,3,29,0.14157013
2018,3,30,0.13641107
2018,3,31,0.13251332
2018,3,32,0.12957334
2018,3,33,0.12738275
2018,3,34,0.12578145
2018,3,35,0.12464494
2018,3,36,0.12387546
2018,3,37,0.1233955
2018,3,38,0.1233955
2018,3,39,0.1233955
2018,3,40,0.1233955
2019,3,1,0.025943459
2019,3,2,0.14336162
2019,3,3,0.84560043
2019,3,4,0.9687938
2019,3,5,0.69344
2019,3,6,0.50797562
2019,3,7,0.41019407
2019,3,8,0.3301535
2019,3,9,0.27577637
2019,3,10,0.2643431
2019,3,11,0.30192078
2019,3,12,0.38125404
2019,3,13,0.4848389
2019,3,14,0.5841839
2019,3,15,0.6479126
2019,3,16,0.6556285
2019,3,17,0.6068787
2019,3,18,0.5260438
2019,3,19,0.4414336
2019,3,20,0.36700871
2019,3,21,0.30675351
2019,3,22,0.25991695
2019,3,23,0.2241583
2019,3,24,0.19699473
2019,3,25,0.17631614
2019,3,26,0.16057499
2019,3,27,0.14862104
2019,3,28,0.13952785
2019,3,29,0.13261153
2019,3,30,0.12736539
2019,3,31,0.12339177
2019,3,32,0.12039167
2019,3,33,0.11815462
2019,3,34,0.11651842
2019,3,35,0.11535671
2019,3,36,0.11456996
2019,3,37,0.11407912
2019,3,38,0.11407912
2019,3,39,0.11407912
2019,3,40,0.11407912
2020,3,1,0.056914898
2020,3,2,0.32604841
2020,3,3,1.8849221
2020,3,4,1.8393884
2020,3,5,1.2006474
2020,3,6,0.9364919
2020,3,7,0.7761532
2020,3,8,0.58427511
2020,3,9,0.41818516
2020,3,10,0.32239373
2020,3,11,0.29512713
2020,3,12,0.3194003
2020,3,13,0.37409087
2020,3,14,0.43389157
2020,3,15,0.47403377
2020,3,16,0.47866337
2020,3,17,0.44602383
2020,3,18,0.39187631
2020,3,19,0.33525497
2020,3,20,0.28557474
2020,3,21,0.24546101
2020,3,22,0.21431112
2020,3,23,0.19045835
2020,3,24,0.17217157
2020,3,25,0.15800758
2020,3,26,0.14709114
2020,3,27,0.13879973
2020,3,28,0.13249303
2020,3,29,0.12769768
2020,3,30,0.12406264
2020,3,31,0.12131036
2020,3,32,0.11923204
2020,3,33,0.11768211
2020,3,34,0.1165484
2020,3,35,0.11574337
2020,3,36,0.11519816
2020,3,37,0.114858
2020,3,38,0.114858
2020,3,39,0.114858
2020,3,40,0.114858
2021,3,1,0.11417996
2021,3,2,0.6555102
2021,3,3,3.7845752
2021,3,4,3.6537222
2021,3,5,2.3627806
2021,3,6,1.8374761
2021,3,7,1.5065011
2021,3,8,1.1054329
2021,3,9,0.7506703
2021,3,10,0.5237309
2021,3,11,0.40782674
2021,3,12,0.36528989
2021,3,13,0.36285731
2021,3,14,0.37378691
2021,3,15,0.37940351
2021,3,16,0.36984236
2021,3,17,0.34293558
2021,3,18,0.30673307
2021,3,19,0.27154052
2021,3,20,0.24202895
2021,3,21,0.21898048
2021,3,22,0.20145397
2021,3,23,0.18807231
2021,3,24,0.17758881
2021,3,25,0.16905735
2021,3,26,0.16227101
2021,3,27,0.15715688
2021,3,28,0.15330431
2021,3,29,0.15041101
2021,3,30,0.14825345
2021,3,31,0.14663758
2021,3,32,0.14541827
2021,3,33,0.14450949
2021,3,34,0.143845
2021,3,35,0.14337333
2021,3,36,0.14305396
2021,3,37,0.14285472
2021,3,38,0.14285472
2021,3,39,0.14285472
2021,3,40,0.14285472
2022,3,1,0.072028144
2022,3,2,0.4146079
2022,3,3,2.3907341
2022,3,4,2.2787738
2022,3,5,1.4637968
2022,3,6,1.1540721
2022,3,7,0.9617826
2022,3,8,0.7179238
2022,3,9,0.50077487
2022,3,10,0.36731893
2022,3,11,0.31208535
2022,3,12,0.3123428
2022,3,13,0.3440647
2022,3,14,0.38297713
2022,3,15,0.4079331
2022,3,16,0.40631575
2022,3,17,0.37680375
2022,3,18,0.33182629
2022,3,19,0.28618211
2022,3,20,0.24687499
2022,3,21,0.21556918
2022,3,22,0.19148585
2022,3,23,0.17311603
2022,3,24,0.15898775
2022,3,25,0.14791845
2022,3,26,0.13932175
2022,3,27,0.13280966
